Date,Year,Month,Region,Route_Type,Business_Unit,Revenue,Cost,Passenger_Count,Load_Factor,Billing_Errors,Report_Run_Time_Minutes,Manual_Hours_Saved,Automation_Phase
2024-06-02,2024,6,Asia,International,Passenger,3759173,2765350,86897,0.76,62,136,154,After
2024-06-03,2024,6,North America,International,Passenger,3932338,2653330,87255,0.77,85,151,114,After
2024-06-04,2024,6,Asia,Domestic,Cargo,4002644,2945853,90235,0.84,99,163,81,After
2024-06-05,2024,6,Asia,International,Cargo,3915624,2796292,77394,0.76,87,88,116,After
2024-06-06,2024,6,Europe,Domestic,Cargo,3841712,3019125,76525,0.95,56,134,105,After
2024-06-07,2024,6,Europe,International,Cargo,4321248,3350276,87338,0.89,67,110,121,After
2024-06-08,2024,6,Asia,Domestic,Cargo,4179572,3285930,75647,0.8,120,183,103,After
2024-06-09,2024,6,Asia,International,Passenger,3612913,2722335,77714,0.91,88,131,114,After
2024-06-10,2024,6,Asia,Domestic,Cargo,4402754,3020091,83582,0.75,64,138,126,After
2024-06-11,2024,6,Europe,International,Cargo,4269359,3276220,71595,0.84,84,126,74,After
2024-06-12,2024,6,Asia,International,Cargo,3705750,2900398,83758,0.89,108,118,60,After
2024-06-13,2024,6,Europe,International,Cargo,3750301,2794078,79851,0.88,78,96,122,After
2024-06-14,2024,6,Asia,Domestic,Passenger,3749281,2842060,86153,0.8,84,110,134,After
2024-06-15,2024,6,North America,Domestic,Passenger,3996031,2854461,87165,0.92,91,172,107,After
2024-06-16,2024,6,Asia,International,Cargo,3928338,3054405,77133,0.9,63,167,143,After
2024-06-17,2024,6,Asia,International,Cargo,3884075,2601983,76391,0.77,104,119,156,After
2024-06-18,2024,6,Europe,International,Passenger,3948996,2829877,81827,0.91,15,122,151,After
2024-06-19,2024,6,North America,Domestic,Passenger,4156132,3017720,75980,0.93,82,133,152,After
2024-06-20,2024,6,North America,Domestic,Passenger,3824843,2791130,89621,0.94,106,138,149,After
2024-06-21,2024,6,Europe,International,Cargo,3881546,3000884,84174,0.83,79,167,146,After
2024-06-22,2024,6,Europe,Domestic,Passenger,3997338,2733527,80296,0.87,105,136,128,After
2024-06-23,2024,6,Europe,Domestic,Passenger,3704511,2844622,86411,0.94,51,112,144,After
2024-06-24,2024,6,North America,Domestic,Passenger,4146074,3309652,68340,0.85,60,113,119,After
2024-06-25,2024,6,Asia,International,Cargo,3773693,2893476,80556,0.82,93,143,70,After
2024-06-26,2024,6,North America,Domestic,Cargo,3832222,2979246,87219,0.95,62,132,129,After
2024-06-27,2024,6,North America,International,Cargo,3848009,2619184,78739,0.82,74,161,156,After
2024-06-28,2024,6,Europe,Domestic,Cargo,3963539,2879710,90294,0.88,60,166,144,After
2024-06-29,2024,6,Europe,Domestic,Passenger,4059087,2885595,71325,0.92,82,125,125,After
2024-06-30,2024,6,Europe,International,Passenger,3886348,2934468,85605,0.76,90,149,107,After
2024-07-01,2024,7,Asia,Domestic,Passenger,3840391,2850314,78110,0.79,76,156,75,After
2024-07-02,2024,7,North America,Domestic,Passenger,3859228,2657715,81186,0.85,77,151,134,After
2024-07-03,2024,7,North America,Domestic,Cargo,3936977,2597960,78865,0.93,66,167,154,After
2024-07-04,2024,7,North America,International,Cargo,4112607,3180122,84771,0.81,83,105,138,After
2024-07-05,2024,7,Europe,International,Cargo,4180653,3295180,78932,0.8,69,155,66,After
2024-07-06,2024,7,Europe,Domestic,Passenger,4181144,3048922,82126,0.77,88,108,128,After
2024-07-07,2024,7,Europe,International,Cargo,3820063,2854028,86823,0.8,102,161,138,After
2024-07-08,2024,7,Europe,International,Passenger,3737953,2710218,79483,0.84,77,141,117,After
2024-07-09,2024,7,Europe,Domestic,Passenger,3951853,2843264,74699,0.95,45,157,117,After
2024-07-10,2024,7,North America,International,Passenger,3807897,2954280,84099,0.87,88,189,106,After
2024-07-11,2024,7,Asia,Domestic,Passenger,3867149,2650429,82238,0.91,96,121,64,After
2024-07-12,2024,7,Asia,Domestic,Cargo,4205196,3009874,85424,0.88,93,139,157,After
2024-07-13,2024,7,Asia,International,Cargo,4211253,2849067,83097,0.8,67,138,115,After
2024-07-14,2024,7,Europe,International,Cargo,3590368,2780197,77953,0.75,107,164,65,After
2024-07-15,2024,7,Asia,Domestic,Cargo,4178967,3207898,84173,0.76,90,141,106,After
2024-07-16,2024,7,Asia,Domestic,Cargo,3790070,2525892,84915,0.76,79,93,139,After
2024-07-17,2024,7,North America,Domestic,Cargo,4069114,2924175,91274,0.88,61,154,129,After
2024-07-18,2024,7,Europe,Domestic,Cargo,3855819,2548323,87467,0.84,90,123,112,After
2024-07-19,2024,7,Asia,International,Cargo,3921500,2875438,82784,0.91,91,140,99,After
2024-07-20,2024,7,Europe,Domestic,Passenger,4097995,3180146,71338,0.93,64,132,143,After
2024-07-21,2024,7,Europe,Domestic,Cargo,4207827,2851455,76527,0.83,53,127,109,After
2024-07-22,2024,7,North America,International,Cargo,3746329,2445202,77953,0.82,44,144,66,After
2024-07-23,2024,7,Europe,Domestic,Passenger,4017961,2770063,81142,0.83,52,127,155,After
2024-07-24,2024,7,North America,Domestic,Passenger,4011418,3017187,84571,0.84,45,141,104,After
2024-07-25,2024,7,Asia,Domestic,Cargo,4019499,2815282,83412,0.78,97,154,122,After
2024-07-26,2024,7,Asia,International,Passenger,3804763,2995088,90307,0.83,58,136,155,After
2024-07-27,2024,7,North America,Domestic,Cargo,3927512,2751017,80360,0.91,85,131,137,After
2024-07-28,2024,7,North America,International,Passenger,3903261,2907245,76640,0.86,67,164,145,After
2024-07-29,2024,7,Asia,International,Cargo,3977082,2669641,81800,0.81,78,114,127,After
2024-07-30,2024,7,Asia,International,Passenger,3955702,2847368,86463,0.91,84,133,72,After
2024-07-31,2024,7,Asia,International,Cargo,4104630,3024131,83043,0.88,65,156,94,After
2024-08-01,2024,8,Asia,Domestic,Passenger,3838733,2636901,76737,0.8,63,128,62,After
2024-08-02,2024,8,North America,Domestic,Passenger,3669962,2809209,88317,0.78,46,150,63,After
2024-08-03,2024,8,Europe,Domestic,Cargo,3987451,3035994,82955,0.79,87,135,146,After
2024-08-04,2024,8,Asia,International,Cargo,4041755,3188382,81370,0.88,72,115,76,After
2024-08-05,2024,8,Europe,International,Passenger,3995830,3141211,83590,0.77,79,154,73,After
2024-08-06,2024,8,Europe,Domestic,Cargo,4157059,3160701,79347,0.89,91,115,110,After
2024-08-07,2024,8,Asia,Domestic,Cargo,3978779,2768457,84796,0.89,74,165,67,After
2024-08-08,2024,8,Europe,International,Cargo,3977215,2826575,79880,0.94,97,130,79,After
2024-08-09,2024,8,North America,Domestic,Passenger,4141728,3151175,80383,0.78,112,166,118,After
2024-08-10,2024,8,North America,International,Cargo,3891604,3084133,88278,0.86,67,134,150,After
2024-08-11,2024,8,Asia,Domestic,Passenger,4076089,3226608,83897,0.77,113,160,130,After
2024-08-12,2024,8,North America,Domestic,Passenger,4058491,3073366,88875,0.89,68,110,136,After
2024-08-13,2024,8,Europe,International,Cargo,3962618,2834892,81692,0.84,102,154,130,After
2024-08-14,2024,8,Asia,International,Passenger,3792859,2564983,87444,0.88,82,139,102,After
2024-08-15,2024,8,Asia,Domestic,Passenger,3928325,2602321,79449,0.85,56,115,125,After
2024-08-16,2024,8,Asia,International,Cargo,4091572,2861880,87617,0.88,17,151,158,After
2024-08-17,2024,8,Asia,Domestic,Cargo,3954334,3002136,80303,0.93,77,140,108,After
2024-08-18,2024,8,North America,International,Cargo,4059379,2827211,79029,0.81,69,169,89,After
2024-08-19,2024,8,North America,International,Cargo,4223180,3333877,83839,0.76,100,113,138,After
2024-08-20,2024,8,Europe,Domestic,Passenger,3923525,3102269,92910,0.93,115,147,112,After
2024-08-21,2024,8,Europe,Domestic,Passenger,3677548,2493699,87377,0.77,71,90,132,After
2024-08-22,2024,8,Europe,Domestic,Cargo,4051039,2683151,77008,0.86,73,132,105,After
2024-08-23,2024,8,North America,Domestic,Cargo,3670543,2798387,76114,0.76,85,146,74,After
2024-08-24,2024,8,Asia,International,Cargo,3847554,2572710,84250,0.76,76,147,107,After
2024-08-25,2024,8,Europe,International,Cargo,4159439,3296833,81941,0.81,112,127,142,After
2024-08-26,2024,8,Europe,Domestic,Cargo,3944765,2636471,78026,0.81,93,130,66,After
2024-08-27,2024,8,North America,Domestic,Cargo,3934892,2695701,89287,0.8,75,139,141,After
2024-08-28,2024,8,Asia,International,Cargo,3826135,2998130,86628,0.94,35,138,141,After
2024-08-29,2024,8,Europe,International,Passenger,4070898,3166174,91392,0.8,59,129,95,After
2024-08-30,2024,8,Asia,Domestic,Passenger,4164076,2955699,86010,0.85,65,165,98,After
2024-08-31,2024,8,North America,Domestic,Cargo,3911033,2882148,87117,0.89,102,128,106,After
2024-09-01,2024,9,Asia,International,Cargo,3126655,2060382,92572,0.85,88,118,153,After
2024-09-02,2024,9,Europe,International,Cargo,2991980,2237894,79627,0.81,113,112,143,After
2024-09-03,2024,9,Asia,Domestic,Passenger,3706317,2535596,85802,0.86,47,139,69,After
2024-09-04,2024,9,North America,International,Cargo,3255911,2540298,83789,0.94,73,151,80,After
2024-09-05,2024,9,Europe,Domestic,Passenger,3092646,2324529,81861,0.86,86,160,86,After
2024-09-06,2024,9,Asia,International,Passenger,3401137,2281370,81751,0.84,63,178,82,After
2024-09-07,2024,9,Europe,International,Passenger,3139555,2451211,76009,0.85,67,112,113,After
2024-09-08,2024,9,Asia,Domestic,Cargo,3338372,2343973,81721,0.92,74,137,120,After
2024-09-09,2024,9,Europe,International,Passenger,3539786,2432598,80848,0.81,79,164,75,After
2024-09-10,2024,9,North America,International,Cargo,3049723,2401510,80242,0.93,79,144,127,After
2024-09-11,2024,9,Asia,Domestic,Passenger,3532468,2390085,81125,0.79,100,126,97,After
2024-09-12,2024,9,Europe,Domestic,Passenger,3413395,2629276,75173,0.76,72,142,66,After
2024-09-13,2024,9,North America,Domestic,Cargo,3215086,2536915,72463,0.89,83,150,81,After
2024-09-14,2024,9,North America,International,Cargo,3449386,2650822,81657,0.81,115,119,123,After
2024-09-15,2024,9,Europe,Domestic,Passenger,3324835,2390065,79740,0.86,99,137,107,After
2024-09-16,2024,9,Asia,International,Cargo,2905550,2043520,82477,0.85,118,146,71,After
2024-09-17,2024,9,North America,International,Passenger,3238334,2586626,92122,0.83,93,121,147,After
2024-09-18,2024,9,North America,Domestic,Cargo,2873452,2252687,84364,0.86,95,161,133,After
2024-09-19,2024,9,Asia,International,Cargo,2838670,2030701,86306,0.92,39,160,104,After
2024-09-20,2024,9,North America,International,Passenger,3226507,2142179,81975,0.81,99,167,123,After
2024-09-21,2024,9,North America,International,Cargo,3502843,2716031,84009,0.87,93,144,89,After
2024-09-22,2024,9,Asia,Domestic,Cargo,3145725,2327947,78431,0.87,61,126,137,After
2024-09-23,2024,9,North America,International,Passenger,3350779,2582332,77434,0.91,91,146,71,After
2024-09-24,2024,9,North America,International,Passenger,3511819,2589287,84074,0.94,93,159,62,After
2024-09-25,2024,9,North America,Domestic,Cargo,3154406,2064007,84963,0.93,75,146,60,After
2024-09-26,2024,9,Europe,Domestic,Passenger,3118321,2458031,92899,0.85,90,153,155,After
2024-09-27,2024,9,Asia,Domestic,Cargo,3262335,2470502,89502,0.86,92,136,67,After
2024-09-28,2024,9,Europe,Domestic,Cargo,3387616,2389686,82446,0.76,94,159,131,After
2024-09-29,2024,9,Europe,Domestic,Passenger,3264419,2448086,75149,0.87,109,93,141,After
2024-09-30,2024,9,Europe,Domestic,Cargo,3190353,2551436,80739,0.87,35,98,100,After
2024-10-01,2024,10,North America,Domestic,Cargo,3476018,2268033,87916,0.77,89,126,146,After
2024-10-02,2024,10,Asia,Domestic,Cargo,3213519,2489896,74376,0.9,65,156,104,After
2024-10-03,2024,10,North America,Domestic,Cargo,3069023,2341274,77860,0.76,95,151,140,After
2024-10-04,2024,10,Asia,Domestic,Cargo,3096948,2282977,78634,0.89,51,166,119,After
2024-10-05,2024,10,Europe,Domestic,Passenger,3646385,2687803,80349,0.85,52,119,119,After
2024-10-06,2024,10,Asia,International,Passenger,3360992,2320339,89301,0.85,75,112,133,After
2024-10-07,2024,10,Europe,International,Passenger,3318836,2594051,84937,0.82,71,162,63,After
2024-10-08,2024,10,North America,Domestic,Cargo,3380307,2433108,79420,0.84,67,148,91,After
2024-10-09,2024,10,Europe,Domestic,Passenger,2936836,1954599,73410,0.84,67,158,61,After
2024-10-10,2024,10,Europe,Domestic,Cargo,3296593,2510406,79877,0.9,99,158,105,After
2024-10-11,2024,10,Europe,International,Cargo,3246539,2116118,82583,0.91,66,172,110,After
2024-10-12,2024,10,Europe,Domestic,Passenger,3606972,2706594,81399,0.91,70,148,73,After
2024-10-13,2024,10,North America,Domestic,Passenger,3375380,2444788,84444,0.87,69,158,79,After
2024-10-14,2024,10,Asia,Domestic,Cargo,3272011,2540786,79077,0.94,100,149,117,After
2024-10-15,2024,10,Europe,International,Cargo,3286204,2361764,89869,0.78,82,105,61,After
2024-10-16,2024,10,Europe,International,Cargo,3299379,2397995,75164,0.87,96,132,101,After
2024-10-17,2024,10,North America,International,Cargo,3108235,2310649,83524,0.86,112,163,131,After
2024-10-18,2024,10,Europe,International,Cargo,3104430,2052624,81246,0.77,41,167,89,After
2024-10-19,2024,10,Europe,Domestic,Passenger,3198833,2176673,75288,0.89,90,158,107,After
2024-10-20,2024,10,North America,Domestic,Cargo,3112585,2168311,77935,0.87,78,133,149,After
2024-10-21,2024,10,Asia,Domestic,Passenger,3282496,2343218,83714,0.82,78,150,91,After
2024-10-22,2024,10,Europe,Domestic,Cargo,3316499,2164931,84802,0.9,58,108,134,After
2024-10-23,2024,10,North America,International,Cargo,3319119,2254380,81494,0.76,99,148,150,After
2024-10-24,2024,10,North America,International,Cargo,3650708,2615294,91813,0.95,83,128,139,After
2024-10-25,2024,10,Europe,International,Cargo,3538190,2582480,84630,0.87,80,133,123,After
2024-10-26,2024,10,Europe,Domestic,Cargo,3142810,2053769,83372,0.86,79,175,140,After
2024-10-27,2024,10,Asia,Domestic,Passenger,3062019,2266295,77565,0.79,81,167,98,After
2024-10-28,2024,10,Asia,Domestic,Cargo,3049996,2023423,87113,0.84,64,144,77,After
2024-10-29,2024,10,North America,International,Passenger,3089374,2302699,73770,0.94,92,119,127,After
2024-10-30,2024,10,Asia,Domestic,Passenger,3653656,2845413,82409,0.9,82,166,61,After
2024-10-31,2024,10,Asia,International,Passenger,3174013,2372788,87111,0.89,108,125,134,After
2024-11-01,2024,11,Asia,Domestic,Passenger,3368388,2443101,79770,0.77,90,146,133,After
2024-11-02,2024,11,Europe,Domestic,Cargo,3596376,2722777,80288,0.76,77,113,134,After
2024-11-03,2024,11,North America,Domestic,Cargo,3472040,2636839,80443,0.76,62,140,71,After
2024-11-04,2024,11,Asia,International,Passenger,3377180,2562473,78215,0.89,65,126,117,After
2024-11-05,2024,11,Europe,Domestic,Passenger,3260368,2308322,92612,0.81,80,153,91,After
2024-11-06,2024,11,Asia,International,Cargo,3426255,2387015,79036,0.79,58,157,75,After
2024-11-07,2024,11,North America,International,Cargo,3149872,2113838,89842,0.9,83,121,93,After
2024-11-08,2024,11,Asia,International,Passenger,3246969,2365683,89681,0.79,95,186,151,After
2024-11-09,2024,11,Europe,Domestic,Passenger,3046661,2136958,87702,0.78,43,157,98,After
2024-11-10,2024,11,Asia,International,Cargo,2958934,2149047,85035,0.8,84,146,88,After
2024-11-11,2024,11,North America,Domestic,Passenger,3174550,2163869,86059,0.76,81,174,91,After
2024-11-12,2024,11,North America,Domestic,Cargo,3144740,2365135,69415,0.93,72,162,72,After
2024-11-13,2024,11,Asia,International,Cargo,3312799,2213232,77425,0.79,122,157,147,After
2024-11-14,2024,11,Asia,International,Passenger,3210796,2344739,75780,0.82,91,124,84,After
2024-11-15,2024,11,Asia,International,Passenger,3432702,2744999,88123,0.84,98,152,64,After
2024-11-16,2024,11,North America,Domestic,Cargo,3244894,2109894,71515,0.93,60,122,91,After
2024-11-17,2024,11,Europe,Domestic,Passenger,3487535,2681466,84543,0.91,30,140,135,After
2024-11-18,2024,11,North America,Domestic,Passenger,3315598,2444201,85075,0.88,84,143,67,After
2024-11-19,2024,11,North America,Domestic,Cargo,3260268,2532992,80232,0.76,117,147,116,After
2024-11-20,2024,11,Europe,International,Cargo,3045558,2289313,81142,0.9,104,128,69,After
2024-11-21,2024,11,Asia,International,Passenger,3148988,2078271,92627,0.89,88,146,108,After
2024-11-22,2024,11,Asia,International,Cargo,2909126,2070584,78828,0.93,69,126,64,After
2024-11-23,2024,11,Europe,Domestic,Cargo,3146978,2069688,88723,0.92,63,113,126,After
2024-11-24,2024,11,Asia,Domestic,Passenger,2798777,1958487,85123,0.85,81,134,130,After
2024-11-25,2024,11,Asia,International,Passenger,3583699,2616092,91624,0.95,115,145,83,After
2024-11-26,2024,11,Asia,Domestic,Cargo,3390748,2372241,73816,0.88,63,146,105,After
2024-11-27,2024,11,North America,International,Cargo,3514484,2618451,79114,0.89,58,151,73,After
2024-11-28,2024,11,Asia,International,Passenger,3289207,2411082,78352,0.79,89,136,158,After
2024-11-29,2024,11,Asia,Domestic,Cargo,3060754,2242057,85680,0.83,78,150,152,After
2024-11-30,2024,11,Europe,International,Cargo,3554121,2510123,73480,0.83,85,116,112,After
2024-12-01,2024,12,North America,International,Cargo,4026355,3048600,82199,0.85,82,156,71,After
2024-12-02,2024,12,Europe,Domestic,Cargo,4231644,3145902,76965,0.88,67,148,133,After
2024-12-03,2024,12,Asia,Domestic,Passenger,3779853,2751059,72372,0.81,100,122,140,After
2024-12-04,2024,12,Europe,Domestic,Passenger,3707391,2728049,85016,0.81,71,159,100,After
2024-12-05,2024,12,Europe,International,Cargo,3841011,2993086,84856,0.87,72,144,73,After
2024-12-06,2024,12,North America,International,Cargo,3944418,2726350,89018,0.94,108,114,130,After
2024-12-07,2024,12,Europe,International,Cargo,4152839,2786078,81090,0.92,114,153,146,After
2024-12-08,2024,12,Asia,Domestic,Cargo,4321185,2870222,84419,0.88,78,142,118,After
2024-12-09,2024,12,North America,Domestic,Passenger,3778464,2829262,80538,0.76,44,137,145,After
2024-12-10,2024,12,Asia,International,Passenger,3921949,3096446,85170,0.93,86,163,61,After
2024-12-11,2024,12,Europe,Domestic,Cargo,3908018,2565202,82148,0.89,101,159,76,After
2024-12-12,2024,12,North America,International,Passenger,4080929,2871314,90028,0.91,73,108,159,After
2024-12-13,2024,12,Europe,International,Passenger,3840166,3041762,84794,0.89,68,114,75,After
2024-12-14,2024,12,Asia,International,Passenger,4153470,2998390,86424,0.77,48,167,124,After
2024-12-15,2024,12,North America,Domestic,Passenger,4168348,2872926,83259,0.83,81,113,113,After
2024-12-16,2024,12,North America,Domestic,Cargo,3783246,2494118,83726,0.83,45,122,92,After
2024-12-17,2024,12,Europe,Domestic,Passenger,4102900,2805005,81004,0.89,72,121,73,After
2024-12-18,2024,12,Europe,International,Cargo,4290615,3176640,78647,0.78,76,150,114,After
2024-12-19,2024,12,Europe,Domestic,Cargo,3802406,2825174,80652,0.82,105,158,82,After
2024-12-20,2024,12,Asia,Domestic,Passenger,3800823,2854797,79421,0.83,67,141,151,After
2024-12-21,2024,12,North America,Domestic,Passenger,4182112,3181644,86197,0.77,73,152,159,After
2024-12-22,2024,12,Asia,International,Cargo,3419682,2341815,83116,0.81,42,122,97,After
2024-12-23,2024,12,North America,International,Cargo,4116931,3215108,79653,0.95,104,125,146,After
